MeasureId,MeasureType,StratificationLevel,StateFips,StateName,CountyName,ReportYear,Value,UnitName,DataOrigin,MonitorOnly
296,Average,State x County,17,Illinois,Henry,2010,12.67153813,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Iroquois,2010,11.53979791,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Jackson,2010,11.42003132,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Jasper,2010,11.81439573,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Jefferson,2010,11.54876336,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Jersey,2010,11.66776039,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Jo Daviess,2010,11.18008333,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Johnson,2010,11.34688681,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Kane,2010,12.05657936,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Kankakee,2010,11.60591392,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Kendall,2010,11.83735101,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Knox,2010,12.0902264,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Lake,2010,11.41075837,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,La Salle,2010,11.36835695,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Lawrence,2010,12.19019895,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Lee,2010,11.58980278,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Livingston,2010,11.4300807,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Logan,2010,11.64544288,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,McDonough,2010,11.6141132,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,McHenry,2010,11.08790498,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,McLean,2010,11.53969017,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Macon,2010,11.81839692,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Macoupin,2010,11.88879175,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Madison,2010,14.50857195,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Marion,2010,11.59294024,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Marshall,2010,11.53406029,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Mason,2010,11.61065879,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Massac,2010,11.44428764,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Menard,2010,11.32739656,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Mercer,2010,12.45992636,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Monroe,2010,12.23732775,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Montgomery,2010,11.54855526,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Morgan,2010,11.41441402,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Moultrie,2010,11.46854994,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Ogle,2010,11.45972685,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Peoria,2010,12.25083544,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Perry,2010,11.29277493,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Piatt,2010,11.53249697,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Pike,2010,11.16371821,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Pope,2010,11.25922071,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Pulaski,2010,11.28307241,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Putnam,2010,11.31321759,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Randolph,2010,11.43893756,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Richland,2010,11.86795199,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Rock Island,2010,12.80819392,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,St. Clair,2010,13.32829911,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Saline,2010,11.50717948,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Sangamon,2010,11.65711913,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Schuyler,2010,11.19074807,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Scott,2010,11.06140017,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Shelby,2010,11.59331667,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Stark,2010,11.55573742,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Stephenson,2010,10.98696079,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Tazewell,2010,12.34184458,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Union,2010,11.22932126,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Vermilion,2010,11.9071901,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Wabash,2010,12.20928511,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Warren,2010,11.97331746,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Washington,2010,11.55927398,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Wayne,2010,11.66904721,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,White,2010,11.80671418,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Whiteside,2010,12.39752735,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Will,2010,12.82567772,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Williamson,2010,11.50979076,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,17,Illinois,Winnebago,2010,11.04338055,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,17,Illinois,Woodford,2010,11.92452425,Micograms per cubic meter,Monitor & Modeled,0
87,Average,State x County,18,Indiana,Dubois,2010,13.64761402,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Porter,2010,11.56497845,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Clark,2010,14.67457795,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Gibson,2010,12.16718298,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Lake,2010,14.09551075,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Delaware,2010,12.78712914,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Howard,2010,12.52508598,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Monroe,2010,11.12246175,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Vigo,2010,13.03790693,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,LaPorte,2010,10.72310345,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Floyd,2010,13.91799731,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Knox,2010,12.33568799,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Elkhart,2010,11.90758065,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Allen,2010,11.84889785,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Henry,2010,11.94489666,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Spencer,2010,12.99069376,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Marion,2010,15.14841872,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Vanderburgh,2010,13.47780219,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,St. Joseph,2010,11.43548387,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,18,Indiana,Tippecanoe,2010,12.04262927,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Adams,2010,12.65364464,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Allen,2010,12.16345484,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Bartholomew,2010,13.29547503,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Benton,2010,11.54676025,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Blackford,2010,12.30225824,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Boone,2010,13.20432489,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Brown,2010,12.64934864,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Carroll,2010,12.4842064,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Cass,2010,12.32574416,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Clark,2010,14.52254867,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Clay,2010,12.29528082,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Clinton,2010,12.63026596,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Crawford,2010,12.41623204,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Daviess,2010,13.21469131,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Dearborn,2010,13.45807263,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Decatur,2010,13.25386386,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,DeKalb,2010,11.47970178,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Delaware,2010,12.55155045,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Dubois,2010,13.35337136,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Elkhart,2010,11.88714366,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Fayette,2010,12.7724494,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Floyd,2010,14.09635657,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Fountain,2010,11.90337417,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Franklin,2010,13.05981878,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Fulton,2010,11.84171788,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Gibson,2010,12.50589506,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Grant,2010,12.38078207,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Greene,2010,12.57984014,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Hamilton,2010,13.63157292,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Hancock,2010,13.56688927,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Harrison,2010,12.97167894,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Hendricks,2010,13.57669297,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Henry,2010,12.48608428,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Howard,2010,12.44411791,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Huntington,2010,12.16762522,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Jackson,2010,13.16588848,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Jasper,2010,12.05311729,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Jay,2010,12.87190853,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Jefferson,2010,12.8050717,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Jennings,2010,13.22720175,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Johnson,2010,14.02710338,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Knox,2010,12.61831004,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Kosciusko,2010,12.07047916,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,LaGrange,2010,11.35952968,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Lake,2010,14.8668102,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,LaPorte,2010,11.47549386,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Lawrence,2010,12.62499253,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Madison,2010,12.82474463,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Marion,2010,15.3369863,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Marshall,2010,11.78829765,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Martin,2010,12.84112215,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Miami,2010,12.33542058,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Monroe,2010,12.26695852,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Montgomery,2010,12.418844,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Morgan,2010,13.36110213,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Newton,2010,11.62588856,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Noble,2010,11.58279736,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Ohio,2010,12.83600796,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Orange,2010,12.69177442,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Owen,2010,12.20093102,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Parke,2010,12.03910582,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Perry,2010,13.04923947,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Pike,2010,12.97269862,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Porter,2010,12.39191517,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Posey,2010,12.52850662,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Pulaski,2010,11.80194556,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Putnam,2010,12.37060646,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Randolph,2010,13.0654411,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Ripley,2010,13.0908256,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Rush,2010,12.96404502,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,St. Joseph,2010,11.70367074,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Scott,2010,12.96377821,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Shelby,2010,13.44256808,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Spencer,2010,13.34667435,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Starke,2010,11.78998892,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Steuben,2010,10.82668887,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Sullivan,2010,12.3334509,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Switzerland,2010,12.68309325,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Tippecanoe,2010,12.30807031,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Tipton,2010,12.59319954,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Union,2010,12.75036701,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Vanderburgh,2010,13.20675465,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Vermillion,2010,12.19322744,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Vigo,2010,12.66303714,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,18,Indiana,Wabash,2010,12.32908147,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Warren,2010,11.53721729,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Warrick,2010,13.41213926,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Washington,2010,12.76655305,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Wayne,2010,13.07820241,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Wells,2010,12.42313592,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,White,2010,12.24072847,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,18,Indiana,Whitley,2010,11.78160447,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Van Buren,2010,9.762551724,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Linn,2010,11.13980749,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Palo Alto,2010,8.693368789,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Scott,2010,12.90255238,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Johnson,2010,11.48493247,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Montgomery,2010,9.91461521,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Pottawattamie,2010,12.15516969,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Lee,2010,11.85280172,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Muscatine,2010,13.88009681,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Clinton,2010,12.67145595,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Polk,2010,10.33846283,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Woodbury,2010,10.72536522,Micograms per cubic meter,Monitor Only,1
87,Average,State x County,19,Iowa,Black Hawk,2010,10.88972377,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,19,Iowa,Adair,2010,9.4720346,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Adams,2010,9.437264723,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Allamakee,2010,9.944418458,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Appanoose,2010,10.07321483,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Audubon,2010,9.505694055,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Benton,2010,11.14935034,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Black Hawk,2010,11.0174241,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,19,Iowa,Boone,2010,10.05200345,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Bremer,2010,10.57068895,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Buchanan,2010,10.82934905,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Buena Vista,2010,9.593256019,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Butler,2010,10.43910547,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Calhoun,2010,9.700803729,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Carroll,2010,9.701525808,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Cass,2010,9.567187044,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Cedar,2010,12.23966688,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Cerro Gordo,2010,10.1026701,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Cherokee,2010,9.499717904,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Chickasaw,2010,10.16260161,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Clarke,2010,9.627837729,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Clay,2010,9.376469745,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Clayton,2010,10.59663073,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Clinton,2010,12.9292803,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,19,Iowa,Crawford,2010,9.593902038,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Dallas,2010,10.27649232,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Davis,2010,10.37786575,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Decatur,2010,9.49716763,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Delaware,2010,10.90436022,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Des Moines,2010,11.92226156,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Dickinson,2010,9.325868868,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Dubuque,2010,11.37665072,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Emmet,2010,9.363987438,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Fayette,2010,10.51692329,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Floyd,2010,10.06791938,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Franklin,2010,10.06276753,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Fremont,2010,9.716811129,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Greene,2010,9.714554584,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Grundy,2010,10.47077437,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Guthrie,2010,9.573097299,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Hamilton,2010,10.1025247,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Hancock,2010,9.776257384,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Hardin,2010,10.29427031,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Harrison,2010,9.817750734,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Henry,2010,11.67451607,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Howard,2010,9.880080356,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Humboldt,2010,9.653718811,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Ida,2010,9.433392216,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Iowa,2010,11.16075369,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Jackson,2010,11.69504295,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Jasper,2010,10.4715597,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Jefferson,2010,11.1003505,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Johnson,2010,11.55609336,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,19,Iowa,Jones,2010,11.44819155,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Keokuk,2010,11.03929151,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Kossuth,2010,9.659206567,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Lee,2010,11.67785096,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,19,Iowa,Linn,2010,11.14452269,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,19,Iowa,Louisa,2010,12.26963164,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Lucas,2010,9.759578145,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Lyon,2010,9.428238668,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Madison,2010,9.728649356,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Mahaska,2010,10.72777465,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Marion,2010,10.34027657,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Marshall,2010,10.36568706,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Mills,2010,10.09613948,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Mitchell,2010,9.919756452,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Monona,2010,9.68292246,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Monroe,2010,10.30750686,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Montgomery,2010,9.518843104,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,19,Iowa,Muscatine,2010,14.18735671,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,19,Iowa,O'Brien,2010,9.502920312,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Osceola,2010,9.253166611,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Page,2010,9.730803192,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Palo Alto,2010,9.351914041,Micograms per cubic meter,Monitor Only,1
296,Average,State x County,19,Iowa,Plymouth,2010,9.791078195,Micograms per cubic meter,Monitor & Modeled,0
296,Average,State x County,19,Iowa,Pocahontas,2010,9.490640477,Micograms per cubic meter,Monitor & Modeled,0
